anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2024,48,IT,quantile,0.6,2,0.7123,ILI+_FLU_A
2024,48,IT,quantile,0.6,3,0.8521,ILI+_FLU_A
2024,48,IT,quantile,0.6,4,1.0109,ILI+_FLU_A
2024,48,IT,quantile,0.65,-1,0.4124,ILI+_FLU_A
2024,48,IT,quantile,0.65,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.65,1,0.5934,ILI+_FLU_A
2024,48,IT,quantile,0.65,2,0.716,ILI+_FLU_A
2024,48,IT,quantile,0.65,3,0.8586,ILI+_FLU_A
2024,48,IT,quantile,0.65,4,1.0216,ILI+_FLU_A
2024,48,IT,quantile,0.7,-1,0.4149,ILI+_FLU_A
2024,48,IT,quantile,0.7,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.7,1,0.5944,ILI+_FLU_A
2024,48,IT,quantile,0.7,2,0.7187,ILI+_FLU_A
2024,48,IT,quantile,0.7,3,0.8639,ILI+_FLU_A
2024,48,IT,quantile,0.7,4,1.0315,ILI+_FLU_A
2024,48,IT,quantile,0.75,-1,0.4179,ILI+_FLU_A
2024,48,IT,quantile,0.75,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.75,1,0.5954,ILI+_FLU_A
2024,48,IT,quantile,0.75,2,0.7211,ILI+_FLU_A
2024,48,IT,quantile,0.75,3,0.8686,ILI+_FLU_A
2024,48,IT,quantile,0.75,4,1.0401,ILI+_FLU_A
2024,48,IT,quantile,0.8,-1,0.4214,ILI+_FLU_A
2024,48,IT,quantile,0.8,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.8,1,0.5964,ILI+_FLU_A
2024,48,IT,quantile,0.8,2,0.7241,ILI+_FLU_A
2024,48,IT,quantile,0.8,3,0.8747,ILI+_FLU_A
2024,48,IT,quantile,0.8,4,1.048,ILI+_FLU_A
2024,48,IT,quantile,0.85,-1,0.4247,ILI+_FLU_A
2024,48,IT,quantile,0.85,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.85,1,0.5976,ILI+_FLU_A
2024,48,IT,quantile,0.85,2,0.7274,ILI+_FLU_A
2024,48,IT,quantile,0.85,3,0.8802,ILI+_FLU_A
2024,48,IT,quantile,0.85,4,1.0578,ILI+_FLU_A
2024,48,IT,quantile,0.9,-1,0.4292,ILI+_FLU_A
2024,48,IT,quantile,0.9,0,0.4897,ILI+_FLU_A
2024,48,IT,quantile,0.9,1,0.5992,ILI+_FLU_A
2024,48,IT,quantile,0.9,2,0.7308,ILI+_FLU_A
2024,48,IT,quantile,0.9,3,0.8866,ILI+_FLU_A
2024,48,IT,quantile,0.9,4,1.0693,ILI+_FLU_A
2024,48,IT,quantile,0.95,-1,0.4346,ILI+_FLU_A
2024,48,IT,quantile,0.95,0,0.4898,ILI+_FLU_A
2024,48,IT,quantile,0.95,1,0.6026,ILI+_FLU_A
2024,48,IT,quantile,0.95,2,0.739,ILI+_FLU_A
2024,48,IT,quantile,0.95,3,0.8991,ILI+_FLU_A
2024,48,IT,quantile,0.95,4,1.0892,ILI+_FLU_A
2024,48,IT,quantile,0.975,-1,0.439,ILI+_FLU_A
2024,48,IT,quantile,0.975,0,0.49,ILI+_FLU_A
2024,48,IT,quantile,0.975,1,0.6053,ILI+_FLU_A
2024,48,IT,quantile,0.975,2,0.7463,ILI+_FLU_A
2024,48,IT,quantile,0.975,3,0.9184,ILI+_FLU_A
2024,48,IT,quantile,0.975,4,1.1152,ILI+_FLU_A
2024,48,IT,quantile,0.99,-1,0.4433,ILI+_FLU_A
2024,48,IT,quantile,0.99,0,0.4903,ILI+_FLU_A
2024,48,IT,quantile,0.99,1,0.6092,ILI+_FLU_A
2024,48,IT,quantile,0.99,2,0.7542,ILI+_FLU_A
2024,48,IT,quantile,0.99,3,0.9301,ILI+_FLU_A
2024,48,IT,quantile,0.99,4,1.1413,ILI+_FLU_A
