anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,5,IT,quantile,0.4,4,4.5408,ILI+_FLU_A
2025,5,IT,quantile,0.45,-1,6.7102,ILI+_FLU_A
2025,5,IT,quantile,0.45,0,7.0411,ILI+_FLU_A
2025,5,IT,quantile,0.45,1,6.9978,ILI+_FLU_A
2025,5,IT,quantile,0.45,2,6.5004,ILI+_FLU_A
2025,5,IT,quantile,0.45,3,5.6907,ILI+_FLU_A
2025,5,IT,quantile,0.45,4,4.718,ILI+_FLU_A
2025,5,IT,quantile,0.5,-1,6.7445,ILI+_FLU_A
2025,5,IT,quantile,0.5,0,7.1002,ILI+_FLU_A
2025,5,IT,quantile,0.5,1,7.0806,ILI+_FLU_A
2025,5,IT,quantile,0.5,2,6.6362,ILI+_FLU_A
2025,5,IT,quantile,0.5,3,5.8597,ILI+_FLU_A
2025,5,IT,quantile,0.5,4,4.9015,ILI+_FLU_A
2025,5,IT,quantile,0.55,-1,6.7945,ILI+_FLU_A
2025,5,IT,quantile,0.55,0,7.1615,ILI+_FLU_A
2025,5,IT,quantile,0.55,1,7.1687,ILI+_FLU_A
2025,5,IT,quantile,0.55,2,6.7626,ILI+_FLU_A
2025,5,IT,quantile,0.55,3,6.0433,ILI+_FLU_A
2025,5,IT,quantile,0.55,4,5.1219,ILI+_FLU_A
2025,5,IT,quantile,0.6,-1,6.8554,ILI+_FLU_A
2025,5,IT,quantile,0.6,0,7.2266,ILI+_FLU_A
2025,5,IT,quantile,0.6,1,7.2621,ILI+_FLU_A
2025,5,IT,quantile,0.6,2,6.9267,ILI+_FLU_A
2025,5,IT,quantile,0.6,3,6.2517,ILI+_FLU_A
2025,5,IT,quantile,0.6,4,5.3386,ILI+_FLU_A
2025,5,IT,quantile,0.65,-1,6.918,ILI+_FLU_A
2025,5,IT,quantile,0.65,0,7.2864,ILI+_FLU_A
2025,5,IT,quantile,0.65,1,7.3491,ILI+_FLU_A
2025,5,IT,quantile,0.65,2,7.0895,ILI+_FLU_A
2025,5,IT,quantile,0.65,3,6.4198,ILI+_FLU_A
2025,5,IT,quantile,0.65,4,5.5809,ILI+_FLU_A
2025,5,IT,quantile,0.7,-1,7.0011,ILI+_FLU_A
2025,5,IT,quantile,0.7,0,7.3513,ILI+_FLU_A
2025,5,IT,quantile,0.7,1,7.473,ILI+_FLU_A
2025,5,IT,quantile,0.7,2,7.2273,ILI+_FLU_A
2025,5,IT,quantile,0.7,3,6.6333,ILI+_FLU_A
2025,5,IT,quantile,0.7,4,5.7862,ILI+_FLU_A
2025,5,IT,quantile,0.75,-1,7.0829,ILI+_FLU_A
2025,5,IT,quantile,0.75,0,7.446,ILI+_FLU_A
2025,5,IT,quantile,0.75,1,7.6235,ILI+_FLU_A
2025,5,IT,quantile,0.75,2,7.4002,ILI+_FLU_A
2025,5,IT,quantile,0.75,3,6.8315,ILI+_FLU_A
2025,5,IT,quantile,0.75,4,6.0579,ILI+_FLU_A
2025,5,IT,quantile,0.8,-1,7.1848,ILI+_FLU_A
2025,5,IT,quantile,0.8,0,7.623,ILI+_FLU_A
2025,5,IT,quantile,0.8,1,7.7866,ILI+_FLU_A
2025,5,IT,quantile,0.8,2,7.6375,ILI+_FLU_A
2025,5,IT,quantile,0.8,3,7.1127,ILI+_FLU_A
2025,5,IT,quantile,0.8,4,6.4095,ILI+_FLU_A
2025,5,IT,quantile,0.85,-1,7.3156,ILI+_FLU_A
2025,5,IT,quantile,0.85,0,7.77,ILI+_FLU_A
2025,5,IT,quantile,0.85,1,7.9714,ILI+_FLU_A
2025,5,IT,quantile,0.85,2,7.8977,ILI+_FLU_A
2025,5,IT,quantile,0.85,3,7.4563,ILI+_FLU_A
2025,5,IT,quantile,0.85,4,6.7146,ILI+_FLU_A
2025,5,IT,quantile,0.9,-1,7.4592,ILI+_FLU_A
2025,5,IT,quantile,0.9,0,7.9463,ILI+_FLU_A
2025,5,IT,quantile,0.9,1,8.2483,ILI+_FLU_A
2025,5,IT,quantile,0.9,2,8.2588,ILI+_FLU_A
2025,5,IT,quantile,0.9,3,7.8557,ILI+_FLU_A
2025,5,IT,quantile,0.9,4,7.2317,ILI+_FLU_A
2025,5,IT,quantile,0.95,-1,7.6577,ILI+_FLU_A
2025,5,IT,quantile,0.95,0,8.2943,ILI+_FLU_A
2025,5,IT,quantile,0.95,1,8.691,ILI+_FLU_A
2025,5,IT,quantile,0.95,2,8.8889,ILI+_FLU_A
2025,5,IT,quantile,0.95,3,8.7391,ILI+_FLU_A
2025,5,IT,quantile,0.95,4,8.1772,ILI+_FLU_A
2025,5,IT,quantile,0.975,-1,7.7333,ILI+_FLU_A
2025,5,IT,quantile,0.975,0,8.5369,ILI+_FLU_A
2025,5,IT,quantile,0.975,1,9.1513,ILI+_FLU_A
2025,5,IT,quantile,0.975,2,9.4289,ILI+_FLU_A
2025,5,IT,quantile,0.975,3,9.332,ILI+_FLU_A
2025,5,IT,quantile,0.975,4,8.9772,ILI+_FLU_A
2025,5,IT,quantile,0.99,-1,7.7645,ILI+_FLU_A
2025,5,IT,quantile,0.99,0,8.8188,ILI+_FLU_A
2025,5,IT,quantile,0.99,1,9.4959,ILI+_FLU_A
2025,5,IT,quantile,0.99,2,9.9435,ILI+_FLU_A
2025,5,IT,quantile,0.99,3,9.9066,ILI+_FLU_A
2025,5,IT,quantile,0.99,4,9.6518,ILI+_FLU_A
