anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,4,IT,quantile,0.2,-1,1.576,ILI+_FLU_B
2025,4,IT,quantile,0.2,0,1.8869,ILI+_FLU_B
2025,4,IT,quantile,0.2,1,2.1933,ILI+_FLU_B
2025,4,IT,quantile,0.2,2,2.4815,ILI+_FLU_B
2025,4,IT,quantile,0.2,3,2.7146,ILI+_FLU_B
2025,4,IT,quantile,0.2,4,2.8692,ILI+_FLU_B
2025,4,IT,quantile,0.25,-1,1.5937,ILI+_FLU_B
2025,4,IT,quantile,0.25,0,1.9085,ILI+_FLU_B
2025,4,IT,quantile,0.25,1,2.2371,ILI+_FLU_B
2025,4,IT,quantile,0.25,2,2.5321,ILI+_FLU_B
2025,4,IT,quantile,0.25,3,2.7729,ILI+_FLU_B
2025,4,IT,quantile,0.25,4,2.918,ILI+_FLU_B
2025,4,IT,quantile,0.3,-1,1.617,ILI+_FLU_B
2025,4,IT,quantile,0.3,0,1.9437,ILI+_FLU_B
2025,4,IT,quantile,0.3,1,2.2783,ILI+_FLU_B
2025,4,IT,quantile,0.3,2,2.5844,ILI+_FLU_B
2025,4,IT,quantile,0.3,3,2.8304,ILI+_FLU_B
2025,4,IT,quantile,0.3,4,2.9813,ILI+_FLU_B
2025,4,IT,quantile,0.35,-1,1.6367,ILI+_FLU_B
2025,4,IT,quantile,0.35,0,1.978,ILI+_FLU_B
2025,4,IT,quantile,0.35,1,2.3207,ILI+_FLU_B
2025,4,IT,quantile,0.35,2,2.6415,ILI+_FLU_B
2025,4,IT,quantile,0.35,3,2.8889,ILI+_FLU_B
2025,4,IT,quantile,0.35,4,3.0422,ILI+_FLU_B
2025,4,IT,quantile,0.4,-1,1.6508,ILI+_FLU_B
2025,4,IT,quantile,0.4,0,2.0011,ILI+_FLU_B
2025,4,IT,quantile,0.4,1,2.3538,ILI+_FLU_B
2025,4,IT,quantile,0.4,2,2.6846,ILI+_FLU_B
2025,4,IT,quantile,0.4,3,2.9466,ILI+_FLU_B
2025,4,IT,quantile,0.4,4,3.1039,ILI+_FLU_B
2025,4,IT,quantile,0.45,-1,1.6655,ILI+_FLU_B
2025,4,IT,quantile,0.45,0,2.0217,ILI+_FLU_B
2025,4,IT,quantile,0.45,1,2.3896,ILI+_FLU_B
2025,4,IT,quantile,0.45,2,2.7308,ILI+_FLU_B
2025,4,IT,quantile,0.45,3,3.0005,ILI+_FLU_B
2025,4,IT,quantile,0.45,4,3.1587,ILI+_FLU_B
2025,4,IT,quantile,0.5,-1,1.6828,ILI+_FLU_B
2025,4,IT,quantile,0.5,0,2.0485,ILI+_FLU_B
2025,4,IT,quantile,0.5,1,2.429,ILI+_FLU_B
2025,4,IT,quantile,0.5,2,2.7748,ILI+_FLU_B
2025,4,IT,quantile,0.5,3,3.0519,ILI+_FLU_B
2025,4,IT,quantile,0.5,4,3.2412,ILI+_FLU_B
2025,4,IT,quantile,0.55,-1,1.6961,ILI+_FLU_B
2025,4,IT,quantile,0.55,0,2.075,ILI+_FLU_B
2025,4,IT,quantile,0.55,1,2.4619,ILI+_FLU_B
2025,4,IT,quantile,0.55,2,2.8177,ILI+_FLU_B
2025,4,IT,quantile,0.55,3,3.1137,ILI+_FLU_B
2025,4,IT,quantile,0.55,4,3.2953,ILI+_FLU_B
2025,4,IT,quantile,0.6,-1,1.7122,ILI+_FLU_B
2025,4,IT,quantile,0.6,0,2.1044,ILI+_FLU_B
2025,4,IT,quantile,0.6,1,2.4951,ILI+_FLU_B
2025,4,IT,quantile,0.6,2,2.867,ILI+_FLU_B
2025,4,IT,quantile,0.6,3,3.1596,ILI+_FLU_B
2025,4,IT,quantile,0.6,4,3.3571,ILI+_FLU_B
2025,4,IT,quantile,0.65,-1,1.7284,ILI+_FLU_B
2025,4,IT,quantile,0.65,0,2.1273,ILI+_FLU_B
2025,4,IT,quantile,0.65,1,2.5388,ILI+_FLU_B
2025,4,IT,quantile,0.65,2,2.9138,ILI+_FLU_B
2025,4,IT,quantile,0.65,3,3.2171,ILI+_FLU_B
2025,4,IT,quantile,0.65,4,3.4182,ILI+_FLU_B
2025,4,IT,quantile,0.7,-1,1.7479,ILI+_FLU_B
2025,4,IT,quantile,0.7,0,2.1543,ILI+_FLU_B
2025,4,IT,quantile,0.7,1,2.5717,ILI+_FLU_B
2025,4,IT,quantile,0.7,2,2.9605,ILI+_FLU_B
2025,4,IT,quantile,0.7,3,3.285,ILI+_FLU_B
2025,4,IT,quantile,0.7,4,3.4882,ILI+_FLU_B
2025,4,IT,quantile,0.75,-1,1.7599,ILI+_FLU_B
2025,4,IT,quantile,0.75,0,2.1759,ILI+_FLU_B
2025,4,IT,quantile,0.75,1,2.6085,ILI+_FLU_B
2025,4,IT,quantile,0.75,2,3.0269,ILI+_FLU_B
2025,4,IT,quantile,0.75,3,3.3783,ILI+_FLU_B
2025,4,IT,quantile,0.75,4,3.5991,ILI+_FLU_B
2025,4,IT,quantile,0.8,-1,1.7824,ILI+_FLU_B
2025,4,IT,quantile,0.8,0,2.2167,ILI+_FLU_B
2025,4,IT,quantile,0.8,1,2.669,ILI+_FLU_B
2025,4,IT,quantile,0.8,2,3.1026,ILI+_FLU_B
2025,4,IT,quantile,0.8,3,3.4499,ILI+_FLU_B
2025,4,IT,quantile,0.8,4,3.6929,ILI+_FLU_B
2025,4,IT,quantile,0.85,-1,1.819,ILI+_FLU_B
2025,4,IT,quantile,0.85,0,2.2601,ILI+_FLU_B
2025,4,IT,quantile,0.85,1,2.7334,ILI+_FLU_B
2025,4,IT,quantile,0.85,2,3.1772,ILI+_FLU_B
2025,4,IT,quantile,0.85,3,3.5484,ILI+_FLU_B
2025,4,IT,quantile,0.85,4,3.8237,ILI+_FLU_B
2025,4,IT,quantile,0.9,-1,1.8763,ILI+_FLU_B
2025,4,IT,quantile,0.9,0,2.3415,ILI+_FLU_B
2025,4,IT,quantile,0.9,1,2.8249,ILI+_FLU_B
2025,4,IT,quantile,0.9,2,3.2882,ILI+_FLU_B
2025,4,IT,quantile,0.9,3,3.6804,ILI+_FLU_B
2025,4,IT,quantile,0.9,4,3.9445,ILI+_FLU_B
2025,4,IT,quantile,0.95,-1,1.9146,ILI+_FLU_B
2025,4,IT,quantile,0.95,0,2.4137,ILI+_FLU_B
2025,4,IT,quantile,0.95,1,2.9237,ILI+_FLU_B
2025,4,IT,quantile,0.95,2,3.3915,ILI+_FLU_B
2025,4,IT,quantile,0.95,3,3.8655,ILI+_FLU_B
2025,4,IT,quantile,0.95,4,4.2325,ILI+_FLU_B
2025,4,IT,quantile,0.975,-1,1.935,ILI+_FLU_B
2025,4,IT,quantile,0.975,0,2.4506,ILI+_FLU_B
2025,4,IT,quantile,0.975,1,3.0092,ILI+_FLU_B
2025,4,IT,quantile,0.975,2,3.5462,ILI+_FLU_B
2025,4,IT,quantile,0.975,3,4.0475,ILI+_FLU_B
2025,4,IT,quantile,0.975,4,4.4952,ILI+_FLU_B
2025,4,IT,quantile,0.99,-1,1.9453,ILI+_FLU_B
2025,4,IT,quantile,0.99,0,2.5023,ILI+_FLU_B
2025,4,IT,quantile,0.99,1,3.105,ILI+_FLU_B
2025,4,IT,quantile,0.99,2,3.709,ILI+_FLU_B
2025,4,IT,quantile,0.99,3,4.3173,ILI+_FLU_B
2025,4,IT,quantile,0.99,4,4.8301,ILI+_FLU_B
