anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,10,IT,quantile,0.01,-1,2.3841,ILI+_FLU_B
2025,10,IT,quantile,0.01,0,2.0681,ILI+_FLU_B
2025,10,IT,quantile,0.01,1,1.7221,ILI+_FLU_B
2025,10,IT,quantile,0.01,2,1.3863,ILI+_FLU_B
2025,10,IT,quantile,0.01,3,1.102,ILI+_FLU_B
2025,10,IT,quantile,0.01,4,0.8724,ILI+_FLU_B
2025,10,IT,quantile,0.025,-1,2.4187,ILI+_FLU_B
2025,10,IT,quantile,0.025,0,2.1293,ILI+_FLU_B
2025,10,IT,quantile,0.025,1,1.8233,ILI+_FLU_B
2025,10,IT,quantile,0.025,2,1.4991,ILI+_FLU_B
2025,10,IT,quantile,0.025,3,1.1977,ILI+_FLU_B
2025,10,IT,quantile,0.025,4,0.9566,ILI+_FLU_B
2025,10,IT,quantile,0.05,-1,2.4973,ILI+_FLU_B
2025,10,IT,quantile,0.05,0,2.2003,ILI+_FLU_B
2025,10,IT,quantile,0.05,1,1.8586,ILI+_FLU_B
2025,10,IT,quantile,0.05,2,1.5462,ILI+_FLU_B
2025,10,IT,quantile,0.05,3,1.2631,ILI+_FLU_B
2025,10,IT,quantile,0.05,4,1.021,ILI+_FLU_B
2025,10,IT,quantile,0.1,-1,2.5174,ILI+_FLU_B
2025,10,IT,quantile,0.1,0,2.2638,ILI+_FLU_B
2025,10,IT,quantile,0.1,1,1.9409,ILI+_FLU_B
2025,10,IT,quantile,0.1,2,1.6644,ILI+_FLU_B
2025,10,IT,quantile,0.1,3,1.3808,ILI+_FLU_B
2025,10,IT,quantile,0.1,4,1.1243,ILI+_FLU_B
2025,10,IT,quantile,0.15,-1,2.5305,ILI+_FLU_B
2025,10,IT,quantile,0.15,0,2.2871,ILI+_FLU_B
2025,10,IT,quantile,0.15,1,2.0113,ILI+_FLU_B
2025,10,IT,quantile,0.15,2,1.7003,ILI+_FLU_B
2025,10,IT,quantile,0.15,3,1.4536,ILI+_FLU_B
2025,10,IT,quantile,0.15,4,1.2067,ILI+_FLU_B
2025,10,IT,quantile,0.2,-1,2.5367,ILI+_FLU_B
2025,10,IT,quantile,0.2,0,2.3193,ILI+_FLU_B
2025,10,IT,quantile,0.2,1,2.0364,ILI+_FLU_B
2025,10,IT,quantile,0.2,2,1.754,ILI+_FLU_B
