anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore,target
2025,16,IT,quantile,0.25,1,0.2621,ILI+_FLU_B
2025,16,IT,quantile,0.25,2,0.2111,ILI+_FLU_B
2025,16,IT,quantile,0.25,3,0.1712,ILI+_FLU_B
2025,16,IT,quantile,0.25,4,0.1392,ILI+_FLU_B
2025,16,IT,quantile,0.3,-1,0.373,ILI+_FLU_B
2025,16,IT,quantile,0.3,0,0.3265,ILI+_FLU_B
2025,16,IT,quantile,0.3,1,0.2743,ILI+_FLU_B
2025,16,IT,quantile,0.3,2,0.2218,ILI+_FLU_B
2025,16,IT,quantile,0.3,3,0.1807,ILI+_FLU_B
2025,16,IT,quantile,0.3,4,0.1485,ILI+_FLU_B
2025,16,IT,quantile,0.35,-1,0.3731,ILI+_FLU_B
2025,16,IT,quantile,0.35,0,0.3285,ILI+_FLU_B
2025,16,IT,quantile,0.35,1,0.284,ILI+_FLU_B
2025,16,IT,quantile,0.35,2,0.2352,ILI+_FLU_B
2025,16,IT,quantile,0.35,3,0.1916,ILI+_FLU_B
2025,16,IT,quantile,0.35,4,0.1593,ILI+_FLU_B
2025,16,IT,quantile,0.4,-1,0.3733,ILI+_FLU_B
2025,16,IT,quantile,0.4,0,0.3297,ILI+_FLU_B
2025,16,IT,quantile,0.4,1,0.2858,ILI+_FLU_B
2025,16,IT,quantile,0.4,2,0.2485,ILI+_FLU_B
2025,16,IT,quantile,0.4,3,0.211,ILI+_FLU_B
2025,16,IT,quantile,0.4,4,0.1799,ILI+_FLU_B
2025,16,IT,quantile,0.45,-1,0.3737,ILI+_FLU_B
2025,16,IT,quantile,0.45,0,0.3306,ILI+_FLU_B
2025,16,IT,quantile,0.45,1,0.2887,ILI+_FLU_B
2025,16,IT,quantile,0.45,2,0.2507,ILI+_FLU_B
2025,16,IT,quantile,0.45,3,0.2181,ILI+_FLU_B
2025,16,IT,quantile,0.45,4,0.1907,ILI+_FLU_B
2025,16,IT,quantile,0.5,-1,0.3743,ILI+_FLU_B
2025,16,IT,quantile,0.5,0,0.3316,ILI+_FLU_B
2025,16,IT,quantile,0.5,1,0.2914,ILI+_FLU_B
2025,16,IT,quantile,0.5,2,0.2542,ILI+_FLU_B
2025,16,IT,quantile,0.5,3,0.2217,ILI+_FLU_B
2025,16,IT,quantile,0.5,4,0.1939,ILI+_FLU_B
2025,16,IT,quantile,0.55,-1,0.3754,ILI+_FLU_B
2025,16,IT,quantile,0.55,0,0.3324,ILI+_FLU_B
2025,16,IT,quantile,0.55,1,0.2927,ILI+_FLU_B
2025,16,IT,quantile,0.55,2,0.2577,ILI+_FLU_B
2025,16,IT,quantile,0.55,3,0.2272,ILI+_FLU_B
2025,16,IT,quantile,0.55,4,0.2005,ILI+_FLU_B
2025,16,IT,quantile,0.6,-1,0.3778,ILI+_FLU_B
2025,16,IT,quantile,0.6,0,0.3333,ILI+_FLU_B
2025,16,IT,quantile,0.6,1,0.2945,ILI+_FLU_B
2025,16,IT,quantile,0.6,2,0.2594,ILI+_FLU_B
2025,16,IT,quantile,0.6,3,0.2296,ILI+_FLU_B
2025,16,IT,quantile,0.6,4,0.2035,ILI+_FLU_B
2025,16,IT,quantile,0.65,-1,0.3849,ILI+_FLU_B
2025,16,IT,quantile,0.65,0,0.3343,ILI+_FLU_B
2025,16,IT,quantile,0.65,1,0.2957,ILI+_FLU_B
2025,16,IT,quantile,0.65,2,0.2621,ILI+_FLU_B
2025,16,IT,quantile,0.65,3,0.2325,ILI+_FLU_B
2025,16,IT,quantile,0.65,4,0.2064,ILI+_FLU_B
2025,16,IT,quantile,0.7,-1,0.3932,ILI+_FLU_B
2025,16,IT,quantile,0.7,0,0.3356,ILI+_FLU_B
2025,16,IT,quantile,0.7,1,0.2975,ILI+_FLU_B
2025,16,IT,quantile,0.7,2,0.2638,ILI+_FLU_B
2025,16,IT,quantile,0.7,3,0.2348,ILI+_FLU_B
2025,16,IT,quantile,0.7,4,0.2091,ILI+_FLU_B
2025,16,IT,quantile,0.75,-1,0.4037,ILI+_FLU_B
2025,16,IT,quantile,0.75,0,0.3366,ILI+_FLU_B
2025,16,IT,quantile,0.75,1,0.2992,ILI+_FLU_B
2025,16,IT,quantile,0.75,2,0.2663,ILI+_FLU_B
2025,16,IT,quantile,0.75,3,0.2377,ILI+_FLU_B
2025,16,IT,quantile,0.75,4,0.2123,ILI+_FLU_B
2025,16,IT,quantile,0.8,-1,0.414,ILI+_FLU_B
2025,16,IT,quantile,0.8,0,0.3389,ILI+_FLU_B
2025,16,IT,quantile,0.8,1,0.3011,ILI+_FLU_B
2025,16,IT,quantile,0.8,2,0.2687,ILI+_FLU_B
2025,16,IT,quantile,0.8,3,0.2404,ILI+_FLU_B
2025,16,IT,quantile,0.8,4,0.2149,ILI+_FLU_B
2025,16,IT,quantile,0.85,-1,0.4273,ILI+_FLU_B
2025,16,IT,quantile,0.85,0,0.3452,ILI+_FLU_B
2025,16,IT,quantile,0.85,1,0.3032,ILI+_FLU_B
2025,16,IT,quantile,0.85,2,0.2715,ILI+_FLU_B
2025,16,IT,quantile,0.85,3,0.2434,ILI+_FLU_B
2025,16,IT,quantile,0.85,4,0.2187,ILI+_FLU_B
2025,16,IT,quantile,0.9,-1,0.4419,ILI+_FLU_B
2025,16,IT,quantile,0.9,0,0.3566,ILI+_FLU_B
2025,16,IT,quantile,0.9,1,0.3069,ILI+_FLU_B
2025,16,IT,quantile,0.9,2,0.2747,ILI+_FLU_B
2025,16,IT,quantile,0.9,3,0.2475,ILI+_FLU_B
2025,16,IT,quantile,0.9,4,0.2231,ILI+_FLU_B
2025,16,IT,quantile,0.95,-1,0.4715,ILI+_FLU_B
2025,16,IT,quantile,0.95,0,0.3815,ILI+_FLU_B
2025,16,IT,quantile,0.95,1,0.3156,ILI+_FLU_B
2025,16,IT,quantile,0.95,2,0.2812,ILI+_FLU_B
2025,16,IT,quantile,0.95,3,0.2542,ILI+_FLU_B
2025,16,IT,quantile,0.95,4,0.2293,ILI+_FLU_B
2025,16,IT,quantile,0.975,-1,0.4986,ILI+_FLU_B
2025,16,IT,quantile,0.975,0,0.4017,ILI+_FLU_B
2025,16,IT,quantile,0.975,1,0.3395,ILI+_FLU_B
2025,16,IT,quantile,0.975,2,0.2884,ILI+_FLU_B
2025,16,IT,quantile,0.975,3,0.2602,ILI+_FLU_B
2025,16,IT,quantile,0.975,4,0.2351,ILI+_FLU_B
2025,16,IT,quantile,0.99,-1,0.529,ILI+_FLU_B
2025,16,IT,quantile,0.99,0,0.4322,ILI+_FLU_B
2025,16,IT,quantile,0.99,1,0.3712,ILI+_FLU_B
2025,16,IT,quantile,0.99,2,0.3169,ILI+_FLU_B
2025,16,IT,quantile,0.99,3,0.2753,ILI+_FLU_B
2025,16,IT,quantile,0.99,4,0.2473,ILI+_FLU_B
